Monthly Income,Rent/Housing,Food & Groceries,Entertainment & Shopping,Travel & Transport,Savings/Investments,Financial Wellness Category,Personalized Recommendation
170168.0,41368.0,31657.0,9674.0,15001.0,51413.0,Thriving,Excellent! Consider investments for growth.
167159.0,40637.0,31097.0,9503.0,14736.0,48721.0,Thriving,Excellent! Consider investments for growth.
77545.0,18851.0,14426.0,4408.0,6836.0,8630.0,Stable,You're on track! Try to boost savings gradually.
190354.0,46276.0,35413.0,10821.0,16781.0,61275.0,Thriving,Excellent! Consider investments for growth.
185650.0,45132.0,34537.0,10554.0,16366.0,71614.0,Thriving,Excellent! Consider investments for growth.
178496.0,43393.0,33206.0,10147.0,,51615.0,Thriving,Excellent! Consider investments for growth.
109087.0,26519.0,20294.0,6201.0,9616.0,,Thriving,Excellent! Consider investments for growth.
123409.0,30001.0,22958.0,7015.0,10879.0,48347.0,Thriving,Excellent! Consider investments for growth.
146446.0,35601.0,27244.0,8325.0,12910.0,45545.0,,Excellent! Consider investments for growth.
41677.0,10131.0,7753.0,2369.0,3674.0,1096.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
170288.0,41398.0,31680.0,9680.0,15012.0,223302.1259017772,Thriving,Excellent! Consider investments for growth.
165363.0,40200.0,30763.0,9400.0,14578.0,53301.0,Thriving,Excellent! Consider investments for growth.
43328.0,10533.0,8060.0,2463.0,3819.0,253.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
119259.0,28992.0,22186.0,6779.0,10513.0,44583.0,Thriving,Excellent! Consider investments for growth.
91626.0,22274.0,17045.0,5208.0,8077.0,25019.0,Thriving,Excellent! Consider investments for growth.
,25965.0,19870.0,6072.0,9415.0,41745.0,Thriving,Excellent! Consider investments for growth.
97984.0,23820.0,18228.0,5570.0,8638.0,30552.0,Thriving,Excellent! Consider investments for growth.
81212.0,19743.0,15108.0,4616.0,7159.0,11750.0,Stable,You're on track! Try to boost savings gradually.
36389.0,8846.0,6769.0,2068.0,3207.0,10976.0,Thriving,Excellent! Consider investments for growth.
183059.0,44502.0,34055.0,10407.0,,22252.0,Stable,You're on track! Try to boost savings gradually.
103613.0,,19275.0,5890.0,,7422.0,Stable,You're on track! Try to boost savings gradually.
82768.0,20121.0,15397.0,4705.0,7296.0,,Thriving,Excellent! Consider investments for growth.
29111.0,7077.0,5415.0,1654.0,2566.0,5937.0,Thriving,Excellent! Consider investments for growth.
84309.0,20496.0,15684.0,4793.0,7432.0,25011.0,Thriving,Excellent! Consider investments for growth.
158299.0,38483.0,29449.0,8999.0,13955.0,57934.0,Thriving,Excellent! Consider investments for growth.
74748.0,18171.0,13905.0,4249.0,6589.0,15963.0,Thriving,Excellent! Consider investments for growth.
159783.0,38844.0,29725.0,9083.0,14086.0,55718.0,Thriving,Excellent! Consider investments for growth.
,37803.0,28929.0,8840.0,13708.0,42638.0,Thriving,Excellent! Consider investments for growth.
52413.0,12741.0,9750.0,2979.0,4620.0,13995.0,Thriving,Excellent! Consider investments for growth.
113426.0,,21101.0,6448.0,9999.0,23783.0,Thriving,Excellent! Consider investments for growth.
134793.0,32768.0,25076.0,7663.0,11883.0,47977.0,Thriving,Excellent! Consider investments for growth.
142775.0,34709.0,26561.0,8116.0,12586.0,10912.0,Stable,You're on track! Try to boost savings gradually.
44071.0,10713.0,8198.0,2505.0,3885.0,14696.0,Thriving,Excellent! Consider investments for growth.
110474.0,26856.0,,6280.0,9739.0,21100.0,Stable,You're on track! Try to boost savings gradually.
,40805.0,31226.0,9542.0,14797.0,49486.0,Thriving,Excellent! Consider investments for growth.
84291.0,20491.0,15681.0,4791.0,7430.0,,Thriving,Excellent! Consider investments for growth.
156614.0,38073.0,29136.0,8903.0,13806.0,33921.0,Thriving,Excellent! Consider investments for growth.
97576.0,23721.0,18152.0,5547.0,8602.0,9462.0,Stable,You're on track! Try to boost savings gradually.
108092.0,26277.0,20109.0,6145.0,9529.0,12399.0,Stable,You're on track! Try to boost savings gradually.
46431.0,11287.0,8637.0,,4093.0,9672.0,Thriving,Excellent! Consider investments for growth.
93530.0,22737.0,,5317.0,8245.0,1124.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
154502.0,37560.0,28743.0,8783.0,13620.0,40181.0,Thriving,Excellent! Consider investments for growth.
42042.0,37563.484909982384,7821.0,2390.0,3706.0,4980.0,Stable,You're on track! Try to boost savings gradually.
119986.0,29169.0,22321.0,6821.0,10577.0,41170.0,Thriving,Excellent! Consider investments for growth.
83646.0,20334.0,,4755.0,7374.0,28433.0,Thriving,Excellent! Consider investments for growth.
142788.0,34712.0,26563.0,8117.0,12587.0,26937.0,Stable,You're on track! Try to boost savings gradually.
197648.0,48049.0,36769.0,11236.0,17424.0,74302.0,Thriving,Excellent! Consider investments for growth.
73276.0,17813.0,13632.0,4165.0,,24962.0,Thriving,Excellent! Consider investments for growth.
36725.0,8928.0,6832.0,,,762.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
48699.0,11839.0,9059.0,2768.0,4293.0,10365.0,Thriving,Excellent! Consider investments for growth.
76447.0,,14222.0,4346.0,6739.0,24943.0,Thriving,Excellent! Consider investments for growth.
169109.0,41111.0,31460.0,9613.0,14908.0,54067.0,Thriving,Excellent! Consider investments for growth.
180775.0,128353.22751619393,33630.0,10277.0,15936.0,,Thriving,Excellent! Consider investments for growth.
105553.0,25660.0,19636.0,6000.0,9305.0,36118.0,Thriving,Excellent! Consider investments for growth.
146108.0,35519.0,27181.0,8306.0,12880.0,25972.0,Stable,You're on track! Try to boost savings gradually.
25105.0,6103.0,4670.0,1427.0,2213.0,2860.0,Stable,You're on track! Try to boost savings gradually.
59063.0,14358.0,10987.0,3357.0,5206.0,23142.0,Thriving,Excellent! Consider investments for growth.
24425.0,5937.0,4543.0,1388.0,2153.0,7670.0,Thriving,Excellent! Consider investments for growth.
43776.0,10642.0,8143.0,2488.0,,10564.0,Thriving,Excellent! Consider investments for growth.
116722.0,28375.0,21714.0,6635.0,10289.0,,Thriving,Excellent! Consider investments for growth.
115665.0,28118.0,21518.0,,10196.0,34351.0,Thriving,Excellent! Consider investments for growth.
147157.0,35774.0,27376.0,8365.0,12973.0,36866.0,Thriving,Excellent! Consider investments for growth.
50841.0,12359.0,9458.0,2890.0,4482.0,1749.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
33565.0,8159.0,6244.0,1908.0,2959.0,7584.0,Thriving,Excellent! Consider investments for growth.
92099.0,22389.0,17133.0,5235.0,8119.0,32165.0,Thriving,Excellent! Consider investments for growth.
22747.0,5529.0,4231.0,1293.0,2005.0,8208.0,Thriving,Excellent! Consider investments for growth.
124185.0,30190.0,23103.0,7059.0,10947.0,25759.0,Thriving,Excellent! Consider investments for growth.
131488.0,31965.0,24461.0,7475.0,11591.0,34694.0,Thriving,Excellent! Consider investments for growth.
162709.0,39555.0,30270.0,9250.0,14344.0,,Thriving,Excellent! Consider investments for growth.
,5773.0,4418.0,1350.0,2093.0,5677.0,Thriving,Excellent! Consider investments for growth.
87649.0,21307.0,16306.0,4982.0,7726.0,13015.0,Stable,You're on track! Try to boost savings gradually.
148391.0,36074.0,,8436.0,,28002.0,Stable,You're on track! Try to boost savings gradually.
129616.0,31510.0,24113.0,7368.0,11426.0,2606.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
58565.0,14237.0,10895.0,3329.0,5162.0,13258.0,,Excellent! Consider investments for growth.
182002.0,44245.0,33859.0,10346.0,16044.0,40490.0,Thriving,Excellent! Consider investments for growth.
179818.0,43714.0,33452.0,10222.0,15852.0,57144.0,Thriving,Excellent! Consider investments for growth.
,14286.0,10932.0,3340.0,5180.0,16404.0,Thriving,Excellent! Consider investments for growth.
98623.0,23975.0,18347.0,5606.0,8694.0,8470.0,Stable,You're on track! Try to boost savings gradually.
117239.0,28501.0,21810.0,6665.0,10335.0,40474.0,Thriving,Excellent! Consider investments for growth.
100559.0,24446.0,18707.0,5716.0,8865.0,17116.0,Stable,You're on track! Try to boost savings gradually.
183663.0,44649.0,34168.0,10441.0,16191.0,9118.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
58890.0,14316.0,10955.0,3347.0,5191.0,719.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
104082.0,25302.0,19363.0,5917.0,9175.0,5114.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
95683.0,23261.0,17800.0,5439.0,8435.0,32465.0,Thriving,Excellent! Consider investments for growth.
30699.0,7463.0,,1745.0,2706.0,4912.0,Stable,You're on track! Try to boost savings gradually.
184246.0,44791.0,34276.0,10474.0,,70385.0,Thriving,Excellent! Consider investments for growth.
111387.0,27078.0,20722.0,6332.0,9819.0,29341.0,Thriving,Excellent! Consider investments for growth.
151717.0,36883.0,28225.0,8625.0,13375.0,59092.0,Thriving,Excellent! Consider investments for growth.
121268.0,29480.0,22560.0,,10690.0,44345.0,Thriving,Excellent! Consider investments for growth.
196492.0,47768.0,36554.0,11170.0,17322.0,77626.0,Thriving,Excellent! Consider investments for growth.
94441.0,22959.0,17569.0,5369.0,8325.0,27760.0,Thriving,Excellent! Consider investments for growth.
56368.0,13703.0,10486.0,3204.0,4969.0,13880.0,Thriving,Excellent! Consider investments for growth.
74620.0,18140.0,13882.0,4242.0,6578.0,24772.0,Thriving,Excellent! Consider investments for growth.
39816.0,9679.0,7407.0,2263.0,3510.0,1594.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
172872.0,42026.0,32160.0,9827.0,15240.0,13070.0,Stable,You're on track! Try to boost savings gradually.
124101.0,30169.0,23087.0,7055.0,10940.0,29341.0,Thriving,Excellent! Consider investments for growth.
48295.0,11740.0,8984.0,2745.0,4257.0,6658.0,Stable,You're on track! Try to boost savings gradually.
155683.0,37847.0,28962.0,8850.0,13724.0,17090.0,Stable,You're on track! Try to boost savings gradually.
71399.0,17357.0,13282.0,,6294.0,21858.0,Thriving,Excellent! Consider investments for growth.
111922.0,27208.0,20821.0,6362.0,9866.0,25105.0,Thriving,Excellent! Consider investments for growth.
90119.0,21908.0,16765.0,5123.0,7944.0,35221.0,Thriving,Excellent! Consider investments for growth.
122795.0,29852.0,22844.0,6980.0,,31330.0,Thriving,Excellent! Consider investments for growth.
138413.0,33649.0,25750.0,7868.0,12202.0,5955.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
89252.0,21697.0,16604.0,5074.0,,23444.0,Thriving,Excellent! Consider investments for growth.
166385.0,40449.0,30953.0,9459.0,14668.0,23541.0,Stable,You're on track! Try to boost savings gradually.
22396.0,5444.0,4166.0,1273.0,1974.0,4874.0,Thriving,Excellent! Consider investments for growth.
117624.0,28595.0,21882.0,6686.0,10369.0,23915.0,Thriving,Excellent! Consider investments for growth.
122946.0,29888.0,22872.0,6989.0,10838.0,49031.0,Thriving,Excellent! Consider investments for growth.
30789.0,7484.0,5727.0,1750.0,2714.0,,Thriving,Excellent! Consider investments for growth.
112051.0,27240.0,20845.0,6370.0,9878.0,12254.0,Stable,You're on track! Try to boost savings gradually.
147016.0,35740.0,27350.0,8357.0,12960.0,48117.0,Thriving,Excellent! Consider investments for growth.
,27619.0,,6458.0,10015.0,36003.0,Thriving,Excellent! Consider investments for growth.
122747.0,29840.0,22835.0,6978.0,10821.0,,Thriving,Excellent! Consider investments for growth.
157513.0,38292.0,29303.0,8954.0,13885.0,,Stable,You're on track! Try to boost savings gradually.
53307.0,12959.0,9917.0,3030.0,4699.0,13006.0,Thriving,Excellent! Consider investments for growth.
125865.0,30598.0,23415.0,7155.0,11095.0,44360.0,Thriving,Excellent! Consider investments for growth.
199362.0,48466.0,37088.0,11333.0,17575.0,69862.0,Thriving,Excellent! Consider investments for growth.
59384.0,14436.0,11047.0,3376.0,5235.0,3588.0,Stable,You're on track! Try to boost savings gradually.
148046.0,,27542.0,8416.0,13051.0,54318.0,Thriving,Excellent! Consider investments for growth.
85108.0,,15833.0,4838.0,7502.0,31187.0,Thriving,Excellent! Consider investments for growth.
70601.0,17163.0,13134.0,4013.0,6224.0,12242.0,Stable,You're on track! Try to boost savings gradually.
124797.0,,23216.0,7094.0,11001.0,36378.0,Thriving,Excellent! Consider investments for growth.
36309.0,8826.0,6754.0,2064.0,3200.0,12092.0,Thriving,Excellent! Consider investments for growth.
26368.0,6410.0,4905.0,1499.0,2324.0,4308.0,Stable,You're on track! Try to boost savings gradually.
161467.0,39253.0,30038.0,9179.0,14234.0,228057.8019393607,Thriving,Excellent! Consider investments for growth.
87067.0,,16197.0,4949.0,7675.0,18791.0,Thriving,Excellent! Consider investments for growth.
151994.0,36950.0,28276.0,8640.0,13399.0,56509.0,Thriving,Excellent! Consider investments for growth.
106544.0,25901.0,19821.0,6057.0,9392.0,39898.0,Thriving,Excellent! Consider investments for growth.
102750.0,24979.0,19115.0,5841.0,9058.0,32757.0,Thriving,Excellent! Consider investments for growth.
54560.0,13263.0,10150.0,,4809.0,15670.0,Thriving,Excellent! Consider investments for growth.
,43152.0,33022.0,10091.0,15648.0,61401.0,Thriving,Excellent! Consider investments for growth.
168554.0,40976.0,31357.0,9582.0,14859.0,35297.0,Thriving,Excellent! Consider investments for growth.
44826.0,,8339.0,2548.0,3951.0,2111.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
84027.0,20427.0,15632.0,4776.0,,18898.0,Thriving,Excellent! Consider investments for growth.
65113.0,15829.0,12113.0,3701.0,5740.0,24163.0,Thriving,Excellent! Consider investments for growth.
186981.0,,34785.0,10629.0,16483.0,44743.0,Thriving,Excellent! Consider investments for growth.
23709.0,5763.0,4410.0,1347.0,2090.0,856.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
179803.0,43711.0,33450.0,10221.0,15851.0,61369.0,Thriving,Excellent! Consider investments for growth.
81476.0,19807.0,15157.0,4631.0,7182.0,109370.62292732653,Thriving,Excellent! Consider investments for growth.
143950.0,34995.0,26780.0,8183.0,12690.0,2800.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
196611.0,47797.0,36577.0,11177.0,17332.0,65764.0,Thriving,Excellent! Consider investments for growth.
132566.0,32227.0,24662.0,7536.0,11686.0,52437.0,Thriving,Excellent! Consider investments for growth.
193880.0,47133.0,36069.0,11022.0,17092.0,56403.0,Thriving,Excellent! Consider investments for growth.
159407.0,38752.0,29655.0,9062.0,14052.0,24851.0,Stable,You're on track! Try to boost savings gradually.
185983.0,45213.0,34599.0,10573.0,16395.0,70651.0,Thriving,Excellent! Consider investments for growth.
145200.0,,27012.0,8254.0,12800.0,35670.0,Thriving,Excellent! Consider investments for growth.
50535.0,12285.0,9401.0,2872.0,4455.0,17012.0,Thriving,Excellent! Consider investments for growth.
82812.0,20132.0,15406.0,4707.0,7300.0,26519.0,Thriving,Excellent! Consider investments for growth.
115457.0,28068.0,21479.0,6563.0,10178.0,36267.0,Thriving,Excellent! Consider investments for growth.
169143.0,41119.0,31466.0,,14911.0,3839.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
69153.0,16811.0,12865.0,3931.0,6096.0,16316.0,Thriving,Excellent! Consider investments for growth.
190862.0,46399.0,35507.0,10850.0,16825.0,75499.0,Thriving,Excellent! Consider investments for growth.
40609.0,9872.0,7554.0,2308.0,3579.0,13803.0,Thriving,Excellent! Consider investments for growth.
166150.0,40392.0,30910.0,9445.0,14647.0,55632.0,Thriving,Excellent! Consider investments for growth.
135725.0,32995.0,25249.0,7716.0,11965.0,44124.0,,Excellent! Consider investments for growth.
93506.0,22731.0,17395.0,5315.0,8243.0,31461.0,Thriving,Excellent! Consider investments for growth.
172360.0,149844.32219083817,32065.0,9798.0,15194.0,41194.0,Thriving,Excellent! Consider investments for growth.
107235.0,26069.0,19949.0,6096.0,9453.0,12478.0,Stable,You're on track! Try to boost savings gradually.
32984.0,8018.0,6136.0,1875.0,2907.0,2745.0,Stable,You're on track! Try to boost savings gradually.
93477.0,22724.0,17390.0,5314.0,8240.0,137046.33223505082,Stable,You're on track! Try to boost savings gradually.
111155.0,27022.0,20679.0,6319.0,9799.0,12520.0,,You're on track! Try to boost savings gradually.
140575.0,34174.0,26152.0,7991.0,12392.0,34602.0,Thriving,Excellent! Consider investments for growth.
27788.0,6755.0,5169.0,1579.0,2449.0,6669.0,Thriving,Excellent! Consider investments for growth.
190182.0,46234.0,35381.0,10811.0,16766.0,19228.0,Stable,You're on track! Try to boost savings gradually.
113848.0,27677.0,21180.0,6472.0,10036.0,26375.0,Thriving,Excellent! Consider investments for growth.
166106.0,40381.0,30901.0,9443.0,14643.0,49405.0,Thriving,Excellent! Consider investments for growth.
46737.0,11362.0,8694.0,2657.0,,11096.0,Thriving,Excellent! Consider investments for growth.
53691.0,13052.0,9988.0,3052.0,4733.0,14791.0,Thriving,Excellent! Consider investments for growth.
103042.0,25050.0,19169.0,5857.0,9083.0,33381.0,Thriving,Excellent! Consider investments for growth.
